{-6.9500352589381755, -6.878162397840964, -6.821325588977386, -6.781798622814686, -6.761483480482244, -6.76148348048225, -6.781798622814687, -6.821325588977403, -6.87816239784096, -6.950035258938177, -7.034655842885179, -7.1299312130288435, -7.234046511099557, -7.345471737111252, -7.462934795558167, -7.585385116598911, -7.71195886901206, -7.84194948445609, -7.97478390743232, -8.11000376015195, -8.247250312335847, -8.386252197675072, -8.526814969337623, -8.66881174133587, -8.812174295098421, -8.956884143994495, -9.102963155617418, -9.250463446501428, -9.399456397089786, -9.550020788951345, -9.702230233114806, -9.856140216667768, -10.01177521135342, -10.16911632295263, -10.328089875340988, -10.488557089312243, -10.650304616741414, -10.813035112422556, -10.976356236288483, -11.139765383757805, -11.302625822185004, -11.464127324602922, -11.62322003190817, -11.778502826899775, -11.928035354080338, -12.069026367016848, -12.197344068629134, -12.306864234781324, -12.389026529095064, -12.433836805773577, -12.433836805773542, -12.389026529095025, -12.306864234781349, -12.197344068629082, -12.06902636701687, -11.928035354080324, -11.77850282689977, -11.623220031908145, -11.464127324602947, -11.302625822185005, -11.139765383757823, -10.976356236288487, -10.813035112422563, -10.650304616741412, -10.488557089312238, -10.328089875340975, -10.169116322952648, -10.011775211353413, -9.856140216667763, -9.70223023311481, -9.55002078895134, -9.399456397089784, -9.250463446501417, -9.10296315561741, -8.956884143994504, -8.812174295098439, -8.668811741335873, -8.526814969337622, -8.386252197675065, -8.247250312335863, -8.11000376015195, -7.974783907432311, -7.841949484456081, -7.71195886901207, -7.585385116598905, -7.462934795558161, -7.345471737111239, -7.234046511099548, -7.129931213028853, -7.034655842885186, -6.950035258938182, -6.878162397840965, -6.821325588977392, -6.7817986228146765, -6.761483480482258, -6.761483480482244, -6.781798622814679, -6.821325588977385, -6.878162397840978, -6.950035258938188}
{-7.227586234483353, -7.157299423853519, -7.101782557249643, -7.063221001826063, -7.043420896430219, -7.043420896430217, -7.063221001826047, -7.101782557249657, -7.157299423853513, -7.227586234483347, -7.310415133890155, -7.403724432280397, -7.505709214315143, -7.6148368763498215, -7.729826389300479, -7.849615357774479, -7.973326710939863, -8.1002396010805, -8.229765533248711, -8.361429286169228, -8.494853725170861, -8.629747568218816, -8.765895269865652, -8.903148318923554, -9.041417363205287, -9.180664671309874, -9.320896523170699, -9.462155198558047, -9.604510316747525, -9.748049379220477, -9.892867483237996, -10.039056302082072, -10.18669255235669, -10.335826264330063, -10.486469203884477, -10.638583725848834, -10.792072129257432, -10.94676619451238, -11.102415955180271, -11.258675789848485, -11.415084391036034, -11.571032603740406, -11.725708530421668, -11.878000638447812, -12.026322920318393, -12.16829487281928, -12.300159139704002, -12.41579274873312, -12.50545300982278, -12.5559065492749, -12.555906549274898, -12.505453009822743, -12.415792748733079, -12.30015913970402, -12.168294872819263, -12.02632292031837, -11.878000638447809, -11.725708530421661, -11.571032603740417, -11.415084391036048, -11.258675789848493, -11.102415955180287, -10.94676619451239, -10.79207212925744, -10.638583725848855, -10.486469203884484, -10.335826264330086, -10.186692552356702, -10.039056302082082, -9.892867483237987, -9.74804937922047, -9.604510316747524, -9.462155198558039, -9.320896523170699, -9.18066467130988, -9.041417363205287, -8.903148318923547, -8.765895269865663, -8.62974756821882, -8.494853725170872, -8.361429286169228, -8.229765533248708, -8.100239601080483, -7.973326710939865, -7.849615357774473, -7.729826389300467, -7.614836876349815, -7.505709214315146, -7.403724432280399, -7.310415133890157, -7.227586234483341, -7.157299423853525, -7.1017825572496465, -7.063221001826053, -7.0434208964302085, -7.043420896430204, -7.063221001826056, -7.101782557249654, -7.157299423853531, -7.227586234483353}
{-7.504110411306296, -7.435432457798485, -7.381253044397807, -7.343666979142358, -7.324385815989942, -7.324385815989958, -7.343666979142371, -7.381253044397822, -7.435432457798478, -7.504110411306286, -7.585124444718417, -7.6764497504800975, -7.776296104005352, -7.883131600069114, -7.995668304120199, -8.112833208035944, -8.233736866717711, -8.357645032030199, -8.483954889893932, -8.612175839351453, -8.74191413944543, -8.8728606149349, -9.004780663438726, -9.137505911353102, -9.270926970171558, -9.40498683204296, -9.539674513207899, -9.675018612647614, -9.81108050935897, -9.947946983500657, -10.08572212070246, -10.224518447754917, -10.364447348465342, -10.505608909594862, -10.64808142833959, -10.791910845589772, -10.937100315767987, -11.083599938415192, -11.231296297882771, -11.38000078758482, -11.52943454323337, -11.679205759738176, -11.828771271746684, -11.977366314376251, -12.12386897459858, -12.266525768503616, -12.402370766065356, -12.52596946991554, -12.62692093999193, -12.687124641019647, -12.687124641019649, -12.626920939991914, -12.525969469915422, -12.402370766065308, -12.266525768503652, -12.123868974598583, -11.977366314376233, -11.828771271746643, -11.679205759738183, -11.529434543233354, -11.380000787584816, -11.231296297882777, -11.08359993841521, -10.937100315767994, -10.791910845589774, -10.648081428339601, -10.505608909594873, -10.36444734846536, -10.224518447754908, -10.085722120702476, -9.947946983500657, -9.811080509358968, -9.675018612647609, -9.539674513207896, -9.40498683204296, -9.270926970171566, -9.13750591135311, -9.004780663438734, -8.872860614934897, -8.741914139445438, -8.612175839351462, -8.483954889893925, -8.357645032030181, -8.233736866717724, -8.112833208035946, -7.995668304120188, -7.883131600069105, -7.776296104005349, -7.676449750480099, -7.585124444718413, -7.504110411306289, -7.43543245779848, -7.381253044397812, -7.343666979142364, -7.324385815989953, -7.324385815989949, -7.343666979142368, -7.381253044397811, -7.4354324577984885, -7.504110411306303}
{-7.7790949469544834, -7.712065438843214, -7.659252863578101, -7.622660016678052, -7.603905501609305, -7.6039055016093124, -7.622660016678059, -7.65925286357811, -7.712065438843206, -7.77909494695449, -7.858248625730611, -7.94754391396543, -8.045210103063143, -8.149719549823054, -8.259779708464656, -8.374308316813025, -8.492404382821896, -8.613320897410778, -8.736441420000995, -8.861260852806723, -8.9873699654958, -9.114443001598563, -9.242227693292593, -9.370537085911659, -9.499242663017453, -9.628268342497098, -9.757584977889179, -9.887205049195272, -10.017177269414542, -10.14758087373997, -10.278519404495146, -10.410113862009839, -10.542495162713607, -10.675795929573027, -10.810141729421458, -10.945641952093139, -11.082380574523562, -11.220407036953633, -11.35972733443253, -11.500295130622995, -11.642002119231202, -11.784665752271383, -11.928010254791658, -12.07163208522178, -12.214929602109487, -12.35694628661956, -12.495985771461768, -12.6285498538141, -12.74605080061133, -12.825308161673533, -12.825308161673524, -12.746050800611332, -12.628549853814048, -12.495985771461754, -12.356946286619598, -12.214929602109448, -12.071632085221736, -11.92801025479167, -11.784665752271408, -11.642002119231178, -11.500295130623018, -11.359727334432518, -11.220407036953663, -11.08238057452357, -10.945641952093137, -10.810141729421462, -10.675795929573047, -10.542495162713612, -10.410113862009839, -10.278519404495142, -10.147580873739953, -10.01717726941455, -9.887205049195254, -9.757584977889197, -9.628268342497103, -9.499242663017458, -9.370537085911666, -9.242227693292607, -9.11444300159857, -8.987369965495816, -8.861260852806733, -8.736441420000991, -8.613320897410766, -8.492404382821897, -8.374308316813016, -8.25977970846465, -8.149719549823041, -8.045210103063154, -7.947543913965434, -7.858248625730606, -7.779094946954483, -7.712065438843228, -7.659252863578108, -7.6226600166780525, -7.6039055016093196, -7.603905501609308, -7.622660016678048, -7.659252863578103, -7.712065438843226, -7.7790949469545065}
{-8.052070029910023, -7.986744284364058, -7.935339118712568, -7.899764471769759, -7.881547929878994, -7.881547929879007, -7.899764471769762, -7.935339118712574, -7.986744284364048, -8.052070029910029, -8.129296978392484, -8.216489835273114, -8.311902208789025, -8.414014457150211, -8.521531937401946, -8.633364635208938, -8.748600835540566, -8.866481228925338, -8.986376085045954, -9.107766176059918, -9.230227252958302, -9.353417555672957, -9.4770677742211, -9.600972919335426, -9.724985633041147, -9.849010540841803, -9.972999306474954, -10.096946096111392, -10.220883194228907, -10.344876542932921, -10.46902100575357, -10.593435191597495, -10.718255719719982, -10.843630866013477, -10.96971360565155, -11.096654154257568, -11.22459220123348, -11.353649110974834, -11.483920421376133, -11.615468970660498, -11.748318903934384, -11.88245060675189, -12.017796195823056, -12.154234331876637, -12.291581086518477, -12.429567902457308, -12.567778207142263, -12.705428761684672, -12.840340713818199, -12.96000354455244, -12.960003544552588, -12.840340713818357, -12.705428761684594, -12.567778207142215, -12.42956790245726, -12.291581086518457, -12.154234331876678, -12.01779619582305, -11.88245060675188, -11.748318903934386, -11.615468970660526, -11.48392042137615, -11.35364911097485, -11.224592201233481, -11.096654154257575, -10.969713605651545, -10.843630866013502, -10.718255719720013, -10.593435191597484, -10.469021005753572, -10.34487654293294, -10.220883194228906, -10.096946096111383, -9.972999306474948, -9.849010540841803, -9.724985633041168, -9.600972919335426, -9.477067774221108, -9.353417555672946, -9.230227252958302, -9.107766176059927, -8.986376085045947, -8.866481228925304, -8.748600835540566, -8.633364635208927, -8.521531937401951, -8.414014457150213, -8.311902208789048, -8.216489835273105, -8.129296978392478, -8.05207002991003, -7.9867442843640655, -7.9353391187125695, -7.899764471769747, -7.88154792987901, -7.881547929879008, -7.89976447176975, -7.935339118712568, -7.9867442843640575, -8.052070029910048}
{-8.322599477048104, -8.259048041925036, -8.209101760508654, -8.174577411821746, -8.156913731804485, -8.15691373180449, -8.174577411821748, -8.209101760508657, -8.259048041925034, -8.3225994770481, -8.397813156020403, -8.482805667368876, -8.57585961516011, -8.675467179209388, -8.780334284457107, -8.889364773836023, -9.001637024330252, -9.116379724444842, -9.232949864034488, -9.350813965107307, -9.469532599054231, -9.588747826918754, -9.708173076805334, -9.827584977427215, -9.946816718466627, -10.065752569165243, -10.184323240754615, -10.302501821153362, -10.420300042057466, -10.53776466175321, -10.654973765457946, -10.772032803118337, -10.889070207017722, -11.006232462752958, -11.123678550773251, -11.24157373347115, -11.360082733243726, -11.479362423634702, -11.599554225770106, -11.72077644455276, -11.843116760063602, -11.966624953045075, -12.09130557641924, -12.217109410413734, -12.343920348936573, -12.471528118818737, -12.599555883461468, -12.727218879318734, -12.85221270151419, -12.961594398831474, -12.961594398830826, -12.85221270151419, -12.727218879318778, -12.599555883461537, -12.471528118818709, -12.343920348936553, -12.217109410413716, -12.09130557641923, -11.966624953045072, -11.84311676006358, -11.720776444552781, -11.599554225770124, -11.479362423634713, -11.360082733243724, -11.241573733471128, -11.123678550773255, -11.006232462752962, -10.88907020701773, -10.772032803118348, -10.654973765457948, -10.537764661753192, -10.420300042057463, -10.30250182115336, -10.184323240754619, -10.065752569165253, -9.946816718466623, -9.827584977427202, -9.708173076805354, -9.588747826918743, -9.469532599054247, -9.350813965107307, -9.232949864034484, -9.116379724444831, -9.00163702433026, -8.889364773836018, -8.780334284457092, -8.675467179209377, -8.575859615160107, -8.482805667368877, -8.397813156020407, -8.3225994770481, -8.259048041925034, -8.20910176050867, -8.174577411821735, -8.15691373180449, -8.15691373180449, -8.174577411821735, -8.209101760508654, -8.259048041925043, -8.322599477048106}
{-8.59027321738445, -8.528581986404747, -8.480157130667028, -8.446722446192648, -8.429630165093686, -8.429630165093691, -8.446722446192656, -8.480157130667022, -8.528581986404747, -8.590273217384444, -8.663366872873876, -8.74603558745089, -8.83659542645199, -8.9335541922854, -9.03562110854632, -9.141695530474534, -9.25084669385606, -9.362291399521464, -9.475373028930363, -9.58954323715115, -9.704346605512669, -9.819408049970475, -9.934422601083849, -10.049147138503617, -10.163393691645922, -10.277023966089992, -10.389944802531025, -10.50210431394947, -10.613488474862013, -10.724117954614027, -10.83404499638136, -10.94335014713704, -11.05213864371038, -11.160536258379842, -11.268684405343803, -11.376734305626615, -11.484839996143213, -11.593149932486904, -11.701796839342851, -11.810885235494569, -11.920475556150379, -12.030562706750198, -12.14104452653711, -12.251670389916326, -12.361947860865135, -12.470954493735897, -12.576919477634352, -12.676213465343203, -12.760868503577887, -12.81412673508613, -12.814126735086134, -12.760868503577973, -12.676213465343148, -12.576919477634112, -12.470954493735878, -12.361947860865135, -12.25167038991635, -12.141044526537126, -12.030562706750224, -11.920475556150402, -11.810885235494567, -11.701796839342881, -11.593149932486924, -11.484839996143256, -11.376734305626606, -11.268684405343842, -11.160536258379851, -11.052138643710364, -10.943350147137025, -10.834044996381357, -10.724117954614012, -10.613488474862024, -10.50210431394946, -10.389944802531035, -10.277023966089992, -10.163393691645929, -10.049147138503615, -9.934422601083853, -9.819408049970479, -9.70434660551268, -9.589543237151144, -9.47537302893036, -9.362291399521446, -9.250846693856058, -9.141695530474516, -9.03562110854631, -8.933554192285406, -8.836595426452003, -8.746035587450892, -8.663366872873874, -8.590273217384462, -8.528581986404745, -8.480157130667017, -8.44672244619265, -8.429630165093688, -8.429630165093684, -8.446722446192652, -8.480157130667015, -8.528581986404753, -8.590273217384448}
{-8.85470117668097, -8.794972201993357, -8.748143052632132, -8.715845145929846, -8.699346695134606, -8.699346695134617, -8.715845145929855, -8.748143052632145, -8.794972201993348, -8.85470117668097, -8.925546903990371, -9.005741732192284, -9.093639353120274, -9.187766870247625, -9.286839503937557, -9.389753738831306, -9.495570320440079, -9.6034940372024, -9.71285394767059, -9.823085680922741, -9.933716318387976, -10.044351812750639, -10.154666665122063, -10.264395510330344, -10.373326264149622, -10.48129451904158, -10.588178913360688, -10.69389723229804, -10.798403022682917, -10.90168251664673, -11.003751660774322, -11.104653037679284, -11.204452445561724, -11.30323486690918, -11.401099506867231, -11.498153508042394, -11.59450383775499, -11.690246669127848, -11.785453287855578, -11.880151056827613, -11.974297085413127, -12.067740659448447, -12.160167623776953, -12.251014828170225, -12.339334193118967, -12.423573731899305, -12.501235232643364, -12.56841013956047, -12.619433527810624, -12.64751986261743, -12.647519862617457, -12.6194335278107, -12.568410139560381, -12.501235232643397, -12.423573731899316, -12.339334193118964, -12.251014828170218, -12.160167623776939, -12.067740659448475, -11.974297085413149, -11.88015105682762, -11.785453287855608, -11.690246669127866, -11.59450383775502, -11.498153508042403, -11.401099506867176, -11.303234866909191, -11.204452445561719, -11.10465303767926, -11.003751660774318, -10.901682516646723, -10.798403022682901, -10.69389723229803, -10.588178913360698, -10.481294519041569, -10.373326264149643, -10.264395510330342, -10.154666665122077, -10.044351812750639, -9.933716318387985, -9.823085680922738, -9.71285394767058, -9.603494037202381, -9.495570320440073, -9.389753738831294, -9.286839503937557, -9.187766870247618, -9.093639353120285, -9.005741732192279, -8.925546903990373, -8.854701176680967, -8.794972201993366, -8.748143052632157, -8.715845145929839, -8.699346695134622, -8.699346695134622, -8.71584514592985, -8.748143052632145, -8.794972201993362, -8.85470117668097}
{-9.11550812312536, -9.057861247747288, -9.012715096340166, -8.98160969784184, -8.965731840609376, -8.965731840609385, -8.98160969784184, -9.012715096340184, -9.057861247747294, -9.115508123125347, -9.18395488769362, -9.261496737576518, -9.346528772608526, -9.437600847018524, -9.533436734296789, -9.632931526272143, -9.735137922494674, -9.839248253880108, -9.944576081052311, -10.050539235399611, -10.156645020974231, -10.26247768961676, -10.367688018004028, -10.471984706636755, -10.57512729915195, -10.676920336668019, -10.777208490194027, -10.875872441410362, -10.97282530205449, -11.068009371701715, -11.161393031222206, -11.252967553218632, -11.342743579540242, -11.430746966977427, -11.517013631666762, -11.601582924964424, -11.684488940393537, -11.765748971185763, -11.845348095835707, -11.923218549145608, -11.99921213390083, -12.0730634874831, -12.144341729964355, -12.212388461623084, -12.276242701634645, -12.334561277889595, -12.385561517582355, -12.427045550626698, -12.45659951329706, -12.472041646688703, -12.472041646688655, -12.456599513297183, -12.42704555062669, -12.385561517582428, -12.334561277889541, -12.27624270163466, -12.212388461623103, -12.1443417299643, -12.07306348748314, -11.999212133900807, -11.923218549145684, -11.845348095835726, -11.765748971185765, -11.684488940393557, -11.601582924964429, -11.517013631666744, -11.430746966977456, -11.34274357954026, -11.252967553218626, -11.161393031222191, -11.068009371701706, -10.9728253020545, -10.875872441410342, -10.777208490194033, -10.676920336668017, -10.575127299151966, -10.47198470663675, -10.367688018004026, -10.262477689616741, -10.156645020974231, -10.050539235399611, -9.944576081052299, -9.839248253880099, -9.735137922494674, -9.63293152627212, -9.53343673429679, -9.437600847018505, -9.346528772608531, -9.261496737576516, -9.183954887693604, -9.115508123125345, -9.057861247747308, -9.012715096340164, -8.981609697841831, -8.965731840609385, -8.96573184060938, -8.981609697841844, -9.012715096340171, -9.057861247747297, -9.115508123125357}
{-9.372329052272159, -9.316904540932168, -9.273543693248758, -9.243696497116261, -9.228471001850995, -9.228471001850998, -9.243696497116266, -9.273543693248762, -9.31690454093216, -9.372329052272159, -9.438199439158561, -9.512876308110934, -9.594799482218667, -9.682544678377079, -9.774846520654528, -9.8705999327303, -9.968849700523243, -10.06877483669431, -10.169671684527327, -10.27093782306079, -10.372057681640404, -10.472590127893438, -10.572157967362767, -10.670439149905055, -10.767159431758031, -10.86208624271936, -10.955023527327914, -11.045807352598626, -11.134302095287003, -11.22039703521923, -11.304003186149584, -11.385050190994919, -11.463483093665303, -11.539258774997528, -11.6123418062224, -11.682699432318877, -11.750295355089047, -11.815081953227144, -11.876990575486523, -11.935919611044284, -11.991720240779904, -12.0441802000408, -12.093006667378958, -12.137810672922472, -12.17809724893582, -12.213267680952663, -12.242641771991861, -12.265507181124399, -12.2811972793701, -12.289187620865548, -12.289187620865514, -12.28119727937013, -12.265507181124356, -12.242641771991861, -12.21326768095263, -12.178097248935845, -12.137810672922487, -12.093006667378923, -12.044180200040831, -11.991720240779928, -11.935919611044293, -11.876990575486548, -11.815081953227153, -11.750295355089085, -11.68269943231889, -11.612341806222389, -11.539258774997535, -11.463483093665285, -11.385050190994892, -11.30400318614958, -11.22039703521922, -11.134302095287001, -11.045807352598613, -10.9550235273279, -10.862086242719387, -10.767159431758056, -10.670439149905057, -10.572157967362786, -10.472590127893438, -10.37205768164041, -10.270937823060796, -10.169671684527307, -10.068774836694308, -9.96884970052324, -9.87059993273028, -9.774846520654522, -9.68254467837708, -9.594799482218681, -9.51287630811092, -9.438199439158574, -9.372329052272166, -9.316904540932171, -9.273543693248758, -9.243696497116257, -9.228471001850997, -9.22847100185099, -9.243696497116256, -9.273543693248758, -9.316904540932171, -9.372329052272164}
